timestamp,price
1731715200000,618.5720978479429
1731801600000,622.5200094288792
1731888000000,617.8473040647104
1731974400000,619.6636009849202
1732060800000,615.9180341474424
1732147200000,607.2954246379498
1732233600000,623.5047261063257
1732320000000,633.0202588832259
1732406400000,651.5324156029599
1732492800000,661.6867306484445
1732579200000,635.2624284539559
1732665600000,613.7254260217858
1732752000000,645.1514917318507
1732838400000,654.5913158519834
1732924800000,654.771684845135
1733011200000,655.0341088639733
1733097600000,655.7348886381908
1733184000000,647.1199397363577
1733270400000,740.0349367441655
1733356800000,736.4426842404933
1733443200000,719.7623500626481
1733529600000,732.5424290130477
1733616000000,750.2454938747231
1733702400000,745.3758374040211
1733788800000,688.0073673187646
1733875200000,675.4213801221093
1733961600000,710.6900184753106
1734048000000,705.6789649754452
1734134400000,726.77223065721
1734220800000,715.4486038130365
1734307200000,722.5581932063777
1734393600000,720.6829341808788
1734480000000,715.6520089733765
1734566400000,687.6624331507581
1734652800000,669.0228793928828
1734739200000,677.8485768483023
1734825600000,662.4248813776467
1734912000000,648.5721398402843
1734998400000,692.2861092311789
1735084800000,697.9537563672064
1735171200000,702.3466001659357
1735257600000,687.5178696037362
1735344000000,690.3639423450093
1735430400000,720.5679127131004
1735516800000,694.4826804506174
1735603200000,703.1066174310417
1735689600000,701.5723264012628
1735776000000,705.8130365866023
1735862400000,705.8312420795146
1735948800000,713.0475655102006
1736035200000,714.0857730267945
1736121600000,709.3017578903202
1736208000000,730.7109274996172
1736294400000,696.8339974504797
1736380800000,695.7266204397939
1736467200000,686.294216607382
1736553600000,693.7427801750233
1736640000000,696.7344557337125
1736726400000,693.0584426939826
1736812800000,688.3576507228246
1736899200000,698.74344424996
1736985600000,714.7919481480744
1737072000000,708.7829768816523
1737158400000,721.1359383883954
1737244800000,709.848578937929
1737331200000,682.349570503562
1737417600000,677.2617301582343
1737504000000,693.0634731671475
1737590400000,694.4219334575758
1737676800000,689.6926515818565
1737763200000,680.331260963174
1737849600000,686.4624751742597
1737936000000,664.4667087887276
1738022400000,679.6778451363223
1738108800000,661.6311598715406
1738195200000,667.745952530571
1738281600000,676.9452959901981
1738368000000,677.1124207686067
1738454400000,654.217143435919
1738540800000,616.6428289864358
1738627200000,616.4068055452193
1738713600000,573.6042069760077
1738800000000,569.5181048818762
1738886400000,572.2112608064776
1738972800000,578.4992668082035
1739059200000,614.7094865407944
1739145600000,617.2838550746773
1739232000000,617.6277634766806
1739318400000,643.374116169739
1739404800000,698.0715219546765
1739491200000,669.9136528267184
1739577600000,657.410706012491
1739664000000,661.9679162628277
1739750400000,674.7322746333247
1739836800000,667.1818129347955
1739923200000,647.7337603591404
1740009600000,651.2699602601128
1740096000000,657.2357183731672
1740182400000,646.8031724730836
1740268800000,668.785472644957
1740355200000,658.3040708334223
1740441600000,611.6538008061765
1740528000000,623.430675278815
1740614400000,610.3578616799338
1740700800000,605.3106534011248
1740787200000,587.5469266891337
1740873600000,608.2885669828928
1740960000000,623.6422270366194
1741046400000,574.3332822956445
1741132800000,583.1532087181396
1741219200000,597.848549405523
1741305600000,595.9383138170398
1741392000000,594.5528006856207
1741478400000,593.0806975943264
1741564800000,554.7300039388367
1741651200000,532.5658810549988
1741737600000,552.6254279577566
1741824000000,570.7207702766447
1741910400000,578.7156213732173
1741996800000,586.9702499764328
1742083200000,618.7666348359702
1742169600000,602.0153495286127
1742256000000,630.4469540119447
1742342400000,628.6214098323479
1742428800000,619.5659214134856
1742515200000,630.2183910262637
1742601600000,634.6156759206938
1742688000000,626.1359464582463
1742774400000,622.808568853935
1742860800000,635.8154787603806
1742947200000,630.3112214019164
1743033600000,617.8855000907927
1743120000000,637.6132125269871
1743206400000,619.5224559274657
1743292800000,604.0434442333641
1743379200000,601.4706478405623
1743465600000,605.503011770793
1743552000000,611.0283776490112
1743638400000,589.8692678191657
1743724800000,592.4642522121785
1743811200000,597.7592047746326
1743897600000,594.0888077893536
1743984000000,554.4379559214581
1744070400000,554.1601019762941
1744156800000,553.3962669418149
1744243200000,582.2597810033054
1744329600000,577.2921769307156
1744416000000,586.1297244063287
1744502400000,596.9496743252538
1744588800000,583.6441112439634
1744675200000,584.5130373558429
1744761600000,579.7117342988385
1744848000000,582.9884895445316
1744934400000,590.1449424870344
1745020800000,591.7558249048697
1745107200000,592.1191922418601
1745193600000,592.9015532596577
1745280000000,596.742721454172
1745366400000,617.6497009116878
1745452800000,606.1742820090113
1745539200000,602.1970676660677
1745625600000,600.1913883958081
1745712000000,607.8085377229048
1745798400000,603.5371460135477
1745838637000,606.5204553120606
